CustomerID,City,OnlineCommunication,AutomaticRefill,DoorstepDelivery,PreferredDeliveryDay,OrderQuantity,EmailType,MailOpened,MailClicked,CustomMails,CustomMail_Open,CustomMail_No,MailClicked_Open,MailClicked_No,MonthOfRegistration,MonthOfemail,YearOfRegistration,YearOfemail,Date_of_Registration,Date_of_email,RetentionPotential
C13135,CITY4,1,0,0,Monday,409,WelcomeEmail,yes,NotApplicable,25,23,2,5,20,12,12,2013,2013,13,13,Low
C13140,CITY3,1,0,0,Wednesday,346,WelcomeEmail,yes,NotApplicable,47,5,42,4,43,3,3,2017,2017,17,17,Medium
C13143,CITY4,0,0,0,Thursday,3954,WelcomeEmail,yes,NotApplicable,42,16,26,0,42,6,6,2011,2011,2,2,Low
C13144,CITY3,1,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,23,23,Low
C13146,CITY2,0,0,0,Tuesday,1055,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,5,5,2011,2011,12,12,Low
C13148,CITY4,1,0,0,Friday,83,WelcomeEmail,yes,NotApplicable,39,17,22,0,39,9,9,2013,2013,11,11,Low
C13150,CITY1,1,0,0,Thursday,299,WelcomeEmail,yes,NotApplicable,43,6,37,0,43,8,8,2013,2013,8,8,Medium
C13156,CITY2,0,0,0,Thursday,85,WelcomeEmail,yes,NotApplicable,31,11,20,2,29,11,11,2013,2013,17,17,Low
C13159,CITY3,1,0,0,Tuesday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,14,14,Medium
C13160,CITY2,0,0,0,Friday,106,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2015,2015,8,8,Low
C13164,CITY3,0,0,0,Sunday,51,WelcomeEmail,yes,NotApplicable,36,0,36,0,36,9,9,2012,2012,9,9,Medium
C13166,CITY3,0,0,0,Thursday,275,WelcomeEmail,yes,NotApplicable,46,10,36,0,46,5,5,2013,2013,1,1,High
C13174,CITY2,1,0,0,Friday,691,WelcomeEmail,yes,NotApplicable,30,15,15,2,28,9,9,2017,2017,1,1,Low
C13192,CITY4,1,0,0,Thursday,88,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2015,2015,24,24,Low
C13193,CITY1,1,0,0,Tuesday,80,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,13,13,Medium
C13196,CITY1,1,0,0,Thursday,102,WelcomeEmail,yes,NotApplicable,47,2,45,0,47,6,6,2017,2017,20,20,Medium
C13199,CITY3,1,0,0,Monday,532,WelcomeEmail,yes,NotApplicable,48,5,43,3,45,9,9,2013,2013,7,7,Medium
C13200,CITY2,0,0,0,Tuesday,90,WelcomeEmail,yes,NotApplicable,44,7,37,0,44,11,11,2011,2011,19,19,Low
C13203,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,22,22,Low
C13205,CITY2,0,0,0,Thursday,7,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2015,2015,14,14,Low
C13208,CITY2,1,0,0,Tuesday,3428,WelcomeEmail,yes,NotApplicable,46,2,44,1,45,10,10,2014,2014,14,14,Low
C13217,CITY2,1,1,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,17,17,Low
C13219,CITY2,0,0,0,Thursday,487,WelcomeEmail,yes,NotApplicable,47,2,45,1,46,6,6,2011,2011,8,8,Low
C13222,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,15,15,Low
C13223,CITY2,0,0,0,Thursday,51,WelcomeEmail,yes,NotApplicable,45,10,35,1,44,5,5,2011,2011,16,16,Low
C13236,CITY2,1,1,0,Tuesday,71,WelcomeEmail,yes,NotApplicable,32,10,22,1,31,9,9,2013,2013,28,28,Low
C13255,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,2,2,0,1,1,9,9,2013,2013,30,30,Low
C13259,CITY3,1,0,0,Wednesday,116,WelcomeEmail,yes,NotApplicable,34,10,24,1,33,9,9,2013,2013,9,9,Medium
C13266,CITY3,1,0,0,Wednesday,45,WelcomeEmail,yes,NotApplicable,36,2,34,1,35,10,10,2013,2013,15,15,Medium
C13271,CITY2,1,0,1,Tuesday,476,WelcomeEmail,yes,NotApplicable,27,16,11,10,17,11,11,2013,2013,14,14,Low
C13272,CITY1,1,1,1,Tuesday,132,WelcomeEmail,yes,NotApplicable,28,19,9,1,27,12,12,2013,2013,8,8,Low
C13277,CITY2,0,0,0,Thursday,146,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,21,21,Low
C13283,CITY2,0,0,0,Monday,196,WelcomeEmail,yes,NotApplicable,33,33,0,6,27,6,6,2012,2012,6,6,Low
C13289,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,13,13,Low
C13290,CITY2,1,0,0,Tuesday,2155,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2011,2011,17,17,Low
C13292,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,6,6,Low
C13295,CITY3,1,0,0,Friday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,10,10,Medium
C13298,CITY3,1,0,0,Friday,146,WelcomeEmail,yes,NotApplicable,50,16,34,7,43,6,6,2013,2013,3,3,Medium
C13302,CITY3,1,0,1,Monday,44,WelcomeEmail,yes,NotApplicable,33,3,30,1,32,10,10,2013,2013,8,8,Medium
C13305,CITY4,0,0,0,Thursday,990,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2015,2015,5,5,Low
C13309,CITY3,1,0,0,Tuesday,58,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,4,4,Medium
C13313,CITY3,1,0,0,Wednesday,27,WelcomeEmail,yes,NotApplicable,40,9,31,6,34,9,9,2017,2017,16,16,Medium
C13314,CITY2,0,0,0,Wednesday,54,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2011,2011,5,5,Low
C13320,CITY2,1,0,0,Monday,89,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2017,2017,2,2,Low
C13323,CITY3,0,0,0,Thursday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2012,2012,1,1,High
C13324,CITY4,0,0,0,Friday,125,WelcomeEmail,yes,NotApplicable,39,12,27,4,35,4,4,2011,2011,13,13,Low
C13328,CITY4,1,0,0,Wednesday,261,WelcomeEmail,yes,NotApplicable,38,33,5,4,34,9,9,2013,2013,8,8,Low
C13356,CITY2,0,0,0,Friday,53,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,5,5,2015,2015,18,18,Low
C13362,CITY4,1,0,0,Monday,857,WelcomeEmail,yes,NotApplicable,45,3,42,2,43,5,5,2012,2012,15,15,Low
C13366,CITY2,1,0,0,Monday,1364,WelcomeEmail,yes,NotApplicable,51,6,45,3,48,5,5,2012,2012,23,23,Low
C13373,CITY4,0,0,0,Monday,53,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2015,2015,14,14,Low
C13374,CITY3,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,40,13,27,8,32,9,9,2013,2013,4,4,Low
C13375,CITY2,1,0,0,Monday,107,WelcomeEmail,yes,NotApplicable,50,11,39,0,50,8,8,2013,2013,9,9,Low
C13377,CITY3,1,0,0,Friday,230,WelcomeEmail,yes,NotApplicable,38,6,32,3,35,10,10,2013,2013,2,2,Medium
C13379,CITY3,1,0,0,Monday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,13,13,Medium
C13389,CITY2,1,0,0,Friday,214,WelcomeEmail,yes,NotApplicable,50,3,47,2,48,7,7,2013,2013,3,3,Low
C13391,CITY2,1,0,0,Thursday,276,WelcomeEmail,yes,NotApplicable,42,2,40,1,41,8,8,2013,2013,1,1,Low
C13393,CITY4,1,0,0,Monday,116,WelcomeEmail,yes,NotApplicable,19,17,2,10,9,12,12,2013,2013,21,21,Low
C13397,CITY2,0,0,0,Monday,94,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2013,2013,10,10,Low
C13405,CITY3,1,0,0,Friday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,22,22,Medium
C13406,CITY3,1,0,0,Tuesday,39,WelcomeEmail,yes,NotApplicable,23,1,22,0,23,11,11,2013,2013,8,8,Medium
C13413,CITY2,1,0,0,Monday,46,WelcomeEmail,yes,NotApplicable,32,0,32,0,32,11,11,2013,2013,1,1,Low
C13418,CITY3,1,0,0,Tuesday,52,WelcomeEmail,yes,NotApplicable,32,4,28,0,32,10,10,2013,2013,4,4,Medium
C13419,CITY3,1,0,0,Wednesday,183,WelcomeEmail,yes,NotApplicable,39,3,36,1,38,8,8,2013,2013,29,29,Medium
C13421,CITY2,0,0,0,Wednesday,794,WelcomeEmail,yes,NotApplicable,48,8,40,3,45,11,11,2015,2015,9,9,Low
C13423,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,18,18,Low
C13428,CITY2,1,1,0,Thursday,334,WelcomeEmail,yes,NotApplicable,31,24,7,8,23,11,11,2013,2013,18,18,Low
C13437,CITY4,0,0,0,Tuesday,308,WelcomeEmail,yes,NotApplicable,1,1,0,0,1,5,5,2011,2011,14,14,Low
C13448,CITY2,0,0,0,Monday,50,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,11,11,2009,2009,16,16,Low
C13449,CITY2,1,0,0,Thursday,8991,WelcomeEmail,yes,NotApplicable,56,18,38,2,54,10,10,2015,2015,26,26,Low
C13457,CITY4,0,1,0,Wednesday,70,WelcomeEmail,yes,NotApplicable,23,11,12,10,13,10,10,2013,2013,2,2,Low
C13462,CITY3,1,0,0,Saturday,59,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,9,9,2016,2016,30,30,Medium
C13463,CITY3,1,1,0,Wednesday,40,WelcomeEmail,yes,NotApplicable,39,8,31,4,35,9,9,2013,2013,17,17,Low
C13480,CITY4,0,0,0,Monday,53,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,17,17,Low
C13483,CITY4,0,0,0,Tuesday,541,WelcomeEmail,yes,NotApplicable,42,18,24,0,42,3,3,2015,2015,7,7,Low
C13485,CITY4,0,0,0,Thursday,169,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2011,2011,27,27,Low
C13495,CITY2,0,0,0,Tuesday,1175,WelcomeEmail,yes,NotApplicable,43,18,25,0,43,9,9,2010,2010,10,10,Low
C13500,CITY3,1,0,0,Friday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,25,25,Medium
C13506,CITY2,0,0,0,Tuesday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,16,16,Low
C13507,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,3,3,Low
C13508,CITY2,1,0,0,Thursday,88,WelcomeEmail,yes,NotApplicable,13,8,5,2,11,11,11,2013,2013,14,14,Low
C13509,CITY4,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,15,15,Low
C13510,CITY4,1,0,0,Thursday,733,WelcomeEmail,yes,NotApplicable,50,3,47,0,50,12,12,2010,2010,29,29,Low
C13513,CITY4,1,1,0,Tuesday,45,WelcomeEmail,yes,NotApplicable,35,10,25,1,34,8,8,2012,2012,28,28,Low
C13521,CITY3,1,1,1,Monday,50,WelcomeEmail,yes,NotApplicable,38,27,11,6,32,10,10,2013,2013,16,16,Low
C13523,CITY4,1,0,0,Tuesday,87,WelcomeEmail,yes,NotApplicable,40,1,39,1,39,6,6,2013,2013,1,1,Low
C13524,CITY2,1,0,0,Monday,301,WelcomeEmail,yes,NotApplicable,49,19,30,3,46,5,5,2013,2013,26,26,Low
C13526,CITY3,1,0,0,Friday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,4,4,Medium
C13529,CITY4,1,1,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,19,19,Low
C13532,CITY3,1,0,0,Thursday,30,WelcomeEmail,yes,NotApplicable,38,2,36,1,37,8,8,2013,2013,27,27,Low
C13533,CITY2,1,0,0,Friday,57,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,15,15,Low
C13540,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,23,21,2,3,20,11,11,2013,2013,2,2,Low
C13546,CITY3,1,0,0,Thursday,51,WelcomeEmail,yes,NotApplicable,3,1,2,0,3,6,6,2017,2017,20,20,Low
C13550,CITY4,1,0,0,Monday,141,WelcomeEmail,yes,NotApplicable,31,28,3,6,25,7,7,2013,2013,15,15,Low
C13561,CITY1,1,0,0,Tuesday,51,WelcomeEmail,yes,NotApplicable,11,11,0,4,7,12,12,2013,2013,9,9,Medium
C13562,CITY4,1,0,0,Friday,50,WelcomeEmail,yes,NotApplicable,33,1,32,0,33,11,11,2013,2013,5,5,Low
C13568,CITY3,1,0,0,Thursday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,30,30,Low
C13575,CITY2,0,0,0,Monday,413,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,9,9,2016,2016,26,26,Low
C13586,CITY2,1,0,0,Monday,78,WelcomeEmail,yes,NotApplicable,43,0,43,0,43,6,6,2013,2013,22,22,Low
C13591,CITY1,1,0,0,Saturday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2017,2017,1,1,Medium
C13597,CITY4,0,0,0,Tuesday,70,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2013,2013,23,23,Low
C13603,CITY4,0,0,0,Tuesday,3542,WelcomeEmail,yes,NotApplicable,51,13,38,7,44,5,5,2011,2011,11,11,Low
C13604,CITY3,1,0,0,Wednesday,95,WelcomeEmail,yes,NotApplicable,46,2,44,0,46,6,6,2017,2017,12,12,Medium
C13613,CITY4,1,1,0,Friday,52,WelcomeEmail,yes,NotApplicable,26,9,17,2,24,12,12,2017,2017,1,1,Low
C13614,CITY3,1,0,0,Tuesday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,13,13,Medium
C13616,CITY3,1,0,0,Tuesday,20,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2013,2013,31,31,Medium
C13617,CITY4,0,0,0,Wednesday,283,WelcomeEmail,yes,NotApplicable,44,17,27,0,44,3,3,2012,2012,5,5,Low
C13619,CITY2,1,0,0,Wednesday,1776,WelcomeEmail,yes,NotApplicable,46,1,45,0,46,11,11,2011,2011,9,9,Low
C13620,CITY3,1,0,0,Tuesday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,9,9,Medium
C13623,CITY2,1,0,0,Friday,56,WelcomeEmail,yes,NotApplicable,23,21,2,0,23,9,9,2013,2013,23,23,Low
C13624,CITY2,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,13,13,Low
C13625,CITY3,1,0,0,Tuesday,123,WelcomeEmail,yes,NotApplicable,37,19,18,3,34,11,11,2013,2013,9,9,Medium
C13632,CITY3,1,0,0,Monday,200,WelcomeEmail,yes,NotApplicable,19,13,6,4,15,12,12,2013,2013,28,28,Medium
C13635,CITY2,0,0,0,Thursday,426,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,6,6,2010,2010,16,16,Low
C13636,CITY4,0,0,0,Friday,89,WelcomeEmail,yes,NotApplicable,38,33,5,1,37,5,5,2013,2013,2,2,Low
C13639,CITY4,0,0,0,Tuesday,67,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,5,5,2012,2012,13,13,Low
C13642,CITY3,1,0,0,Tuesday,69,WelcomeEmail,yes,NotApplicable,37,1,36,1,36,8,8,2013,2013,17,17,Medium
C13645,CITY2,1,0,0,Thursday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,14,14,Low
C13652,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,8,8,Low
C13658,CITY2,1,0,0,Friday,2149,WelcomeEmail,yes,NotApplicable,56,2,54,1,55,11,11,2011,2011,2,2,Low
C13659,CITY4,1,0,0,Wednesday,74,WelcomeEmail,yes,NotApplicable,34,3,31,1,33,9,9,2013,2013,12,12,Low
C13660,CITY4,1,0,0,Tuesday,188,WelcomeEmail,yes,NotApplicable,40,1,39,1,39,10,10,2013,2013,12,12,Low
C13670,CITY4,0,0,0,Friday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,9,9,Low
C13672,CITY4,0,0,0,Monday,746,WelcomeEmail,yes,NotApplicable,10,9,1,0,10,10,10,2010,2010,27,27,Low
C13679,CITY2,1,0,0,Thursday,418,WelcomeEmail,yes,NotApplicable,41,13,28,3,38,9,9,2013,2013,5,5,Low
C13680,CITY3,1,0,0,Sunday,40,WelcomeEmail,yes,NotApplicable,35,2,33,0,35,8,8,2016,2016,29,29,Medium
C13682,CITY3,0,0,0,Thursday,87,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,19,19,High
C13683,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,22,22,Low
C13688,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,3,3,Low
C13692,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,5,5,Low
C13702,CITY3,1,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,11,11,Low
C13716,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,8,8,Low
C13723,CITY2,0,0,0,Thursday,721,WelcomeEmail,yes,NotApplicable,43,8,35,0,43,8,8,2010,2010,19,19,Low
C13726,CITY4,1,0,0,Monday,94,WelcomeEmail,yes,NotApplicable,34,23,11,2,32,8,8,2013,2013,6,6,Low
C13727,CITY2,0,0,0,Thursday,27,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2010,2010,11,11,Low
C13736,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,3,3,Low
C13751,CITY3,1,0,0,Wednesday,25,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,29,29,Medium
C13754,CITY3,1,0,0,Wednesday,50,WelcomeEmail,yes,NotApplicable,44,1,43,0,44,6,6,2013,2013,19,19,Medium
C13756,CITY4,1,0,0,Friday,272,WelcomeEmail,yes,NotApplicable,16,3,13,1,15,9,9,2017,2017,7,7,Low
C13761,CITY3,1,0,1,Wednesday,901,WelcomeEmail,yes,NotApplicable,38,6,32,2,36,10,10,2017,2017,1,1,Medium
C13771,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,25,25,Low
C13774,CITY3,1,0,0,Saturday,97,WelcomeEmail,yes,NotApplicable,36,0,36,0,36,9,9,2013,2013,12,12,Medium
C13776,CITY3,1,0,0,Thursday,108,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2017,2017,6,6,Low
C13789,CITY3,0,0,0,Tuesday,89,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2013,2013,13,13,Medium
C13790,CITY2,0,0,0,Monday,104,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,1,1,2010,2010,8,8,Low
C13798,CITY3,0,0,0,Thursday,104,WelcomeEmail,yes,NotApplicable,38,13,25,0,38,4,4,2013,2013,12,12,High
C13800,CITY2,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,40,17,23,7,33,8,8,2013,2013,27,27,Low
C13813,CITY3,1,0,0,Friday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,12,12,Medium
C13820,CITY3,1,0,0,Tuesday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,4,4,Medium
C13822,CITY3,1,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,8,8,Low
C13826,CITY2,0,0,0,Friday,2992,WelcomeEmail,yes,NotApplicable,55,17,38,2,53,5,5,2012,2012,9,9,Low
C13832,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,16,16,Low
C13839,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,21,21,Low
C13845,CITY2,0,0,0,Friday,386,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,9,9,2015,2015,7,7,Low
C13854,CITY2,0,0,0,Tuesday,49,WelcomeEmail,yes,NotApplicable,36,20,16,2,34,3,3,2014,2014,22,22,Low
C13855,CITY3,1,1,1,Tuesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,16,16,Low
C13860,CITY4,1,0,0,Friday,43,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,24,24,Low
C13878,CITY2,1,0,0,Tuesday,1595,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2010,2010,9,9,Low
C13896,CITY4,1,0,0,Friday,85,WelcomeEmail,yes,NotApplicable,22,6,16,3,19,10,10,2017,2017,29,29,Low
C13899,CITY1,0,0,0,Thursday,2155,WelcomeEmail,yes,NotApplicable,54,5,49,2,52,8,8,2012,2012,28,28,Medium
C13904,CITY3,1,0,0,Monday,102,WelcomeEmail,yes,NotApplicable,17,6,11,3,14,10,10,2013,2013,25,25,Medium
C13907,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,4,4,Low
C13920,CITY3,1,0,0,Thursday,86,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,9,9,2016,2016,10,10,Low
C13930,CITY4,1,0,0,Tuesday,292,WelcomeEmail,yes,NotApplicable,47,12,35,4,43,8,8,2013,2013,28,28,Low
C13943,CITY4,1,0,0,Tuesday,776,WelcomeEmail,yes,NotApplicable,45,11,34,1,44,8,8,2010,2010,10,10,Low
C13957,CITY3,1,0,0,Wednesday,2147,WelcomeEmail,yes,NotApplicable,57,8,49,4,53,5,5,2013,2013,6,6,Medium
C13959,CITY3,1,0,0,Wednesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,6,6,Medium
C13965,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,17,17,Low
C13967,CITY3,1,1,0,Thursday,112,WelcomeEmail,yes,NotApplicable,17,3,14,1,16,1,1,2018,2018,2,2,Low
C13968,CITY3,1,0,0,Saturday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,26,26,Medium
C13969,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,31,31,Low
C13973,CITY4,1,0,0,Tuesday,126,WelcomeEmail,yes,NotApplicable,38,18,20,1,37,8,8,2013,2013,5,5,Low
C13975,CITY2,0,0,0,Monday,56,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2013,2013,6,6,Low
C13976,CITY3,1,0,0,Monday,59,WelcomeEmail,yes,NotApplicable,36,17,19,2,34,6,6,2013,2013,4,4,Medium
C13977,CITY3,1,0,0,Tuesday,35,WelcomeEmail,yes,NotApplicable,5,1,4,1,4,10,10,2017,2017,6,6,Medium
C13983,CITY4,1,1,0,Monday,4452,WelcomeEmail,yes,NotApplicable,47,37,10,5,42,7,7,2012,2012,25,25,Low
C13987,CITY3,1,1,0,Wednesday,112,WelcomeEmail,yes,NotApplicable,23,18,5,2,21,11,11,2013,2013,10,10,Low
C13990,CITY2,0,0,0,Thursday,11,WelcomeEmail,yes,NotApplicable,45,3,42,0,45,7,7,2008,2008,17,17,Low
C13996,CITY3,1,0,0,Friday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,7,7,Medium
C13997,CITY3,1,0,0,Monday,161,WelcomeEmail,yes,NotApplicable,26,13,13,3,23,11,11,2013,2013,1,1,Medium
C14006,CITY4,1,0,0,Friday,74,WelcomeEmail,yes,NotApplicable,42,10,32,2,40,10,10,2013,2013,5,5,Low
C14007,CITY2,1,0,0,Tuesday,37,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,23,23,Low
C14009,CITY4,0,0,0,Wednesday,145,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,2,2,2013,2013,4,4,Low
C14012,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,10,10,Low
C14013,CITY3,1,0,0,Wednesday,90,WelcomeEmail,yes,NotApplicable,30,28,2,0,30,6,6,2013,2013,3,3,Medium
C14014,CITY4,1,0,0,Wednesday,63,WelcomeEmail,yes,NotApplicable,34,7,27,1,33,9,9,2017,2017,9,9,Low
C14021,CITY1,1,0,0,Thursday,80,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2013,2013,21,21,Medium
C14025,CITY4,0,0,0,Friday,272,WelcomeEmail,yes,NotApplicable,29,29,0,3,26,8,8,2010,2010,17,17,Low
C14026,CITY2,1,0,0,Tuesday,3878,WelcomeEmail,yes,NotApplicable,39,18,21,10,29,9,9,2011,2011,21,21,Low
C14036,CITY3,1,1,1,Wednesday,41,WelcomeEmail,yes,NotApplicable,6,1,5,0,6,12,12,2013,2013,20,20,Low
C14037,CITY2,1,0,0,Wednesday,77,WelcomeEmail,yes,NotApplicable,42,7,35,1,41,5,5,2015,2015,18,18,Low
C14044,CITY2,0,0,0,Monday,885,WelcomeEmail,yes,NotApplicable,47,3,44,2,45,6,6,2009,2009,20,20,Low
C14052,CITY3,1,0,0,Saturday,40,WelcomeEmail,yes,NotApplicable,41,5,36,2,39,8,8,2013,2013,16,16,Medium
C14054,CITY2,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,45,2,43,1,44,9,9,2013,2013,13,13,Low
C14056,CITY2,0,0,0,Thursday,374,WelcomeEmail,yes,NotApplicable,40,16,24,3,37,10,10,2013,2013,1,1,Low
C14064,CITY3,1,0,0,Monday,70,WelcomeEmail,yes,NotApplicable,34,3,31,1,33,11,11,2013,2013,8,8,Medium
C14071,CITY4,1,0,0,Friday,42,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,2,2,Low
C14085,CITY3,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,17,17,Medium
C14087,CITY3,1,0,0,Sunday,243,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2017,2017,2,2,Medium
C14088,CITY3,1,0,0,Wednesday,247,WelcomeEmail,yes,NotApplicable,6,5,1,2,4,9,9,2017,2017,26,26,Medium
C14090,CITY2,1,0,0,Monday,58,WelcomeEmail,yes,NotApplicable,26,21,5,7,19,6,6,2013,2013,28,28,Low
C14095,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,30,30,Low
